代码,日期,收盘价,rf
708,2013/12/27,5.75,0.000152
708,2013/12/30,5.72,0.000152
708,2013/12/31,5.75,0.000152
708,2014/1/2,5.73,0.000152
708,2014/1/3,5.57,0.000152
708,2014/1/6,5.4,0.000153
708,2014/1/7,5.41,0.000153
708,2014/1/8,5.37,0.000153
708,2014/1/9,5.36,0.000153
708,2014/1/10,5.23,0.000153
708,2014/1/13,5.17,0.000153
708,2014/1/14,5.27,0.000153
708,2014/1/15,5.29,0.000153
708,2014/1/16,5.34,0.000153
708,2014/1/17,5.23,0.000153
708,2014/1/20,5.27,0.000153
708,2014/1/21,5.3,0.000153
708,2014/1/22,5.42,0.000153
708,2014/1/23,5.41,0.000153
708,2014/1/24,5.43,0.000153
708,2014/1/27,5.37,0.000153
708,2014/1/28,5.39,0.000153
708,2014/1/29,5.38,0.000153
708,2014/1/30,5.39,0.000153
708,2014/2/7,5.48,0.000153
708,2014/2/10,5.6,0.000154
708,2014/2/11,5.61,0.000153
708,2014/2/12,5.61,0.000153
708,2014/2/13,5.6,0.000154
708,2014/2/14,5.69,0.000153
708,2014/2/17,5.78,0.000153
708,2014/2/18,5.64,0.000153
708,2014/2/19,5.85,0.000153
708,2014/2/20,5.83,0.000153
708,2014/2/21,5.73,0.000153
708,2014/2/24,5.65,0.000153
708,2014/2/25,5.56,0.000152
708,2014/2/26,5.63,0.000152
708,2014/2/27,5.7,0.000152
708,2014/2/28,5.82,0.000151
708,2014/3/3,5.81,0.000151
708,2014/3/4,5.89,0.000151
708,2014/3/5,5.8,0.000151
708,2014/3/6,5.8,0.000151
708,2014/3/7,5.8,0.000151
708,2014/3/10,5.56,0.000151
708,2014/3/11,5.54,0.000151
708,2014/3/12,5.62,0.000151
708,2014/3/13,5.72,0.000151
708,2014/3/14,5.7,0.000151
708,2014/3/17,5.76,0.000151
708,2014/3/18,5.69,0.000151
708,2014/3/19,5.73,0.000151
708,2014/3/20,5.61,0.000151
708,2014/3/21,5.72,0.000151
708,2014/3/24,5.84,0.000151
708,2014/3/25,5.79,0.000151
708,2014/3/26,5.79,0.000151
708,2014/3/27,5.91,0.000151
708,2014/3/28,5.93,0.000151
708,2014/3/31,5.98,0.000151
708,2014/4/1,6,0.000151
708,2014/4/2,6.09,0.000151
708,2014/4/3,5.96,0.000151
708,2014/4/4,5.97,0.000151
708,2014/4/8,5.96,0.000151
708,2014/4/9,5.95,0.000151
708,2014/4/10,5.98,0.000151
708,2014/4/11,5.94,0.000151
708,2014/4/14,5.93,0.000151
708,2014/4/15,5.86,0.000151
708,2014/4/16,5.86,0.000151
708,2014/4/17,5.83,0.000151
708,2014/4/18,5.84,0.000151
708,2014/4/21,5.78,0.000151
708,2014/4/22,5.74,0.000151
708,2014/4/23,5.81,0.000151
708,2014/4/24,5.74,0.000151
708,2014/4/25,5.66,0.00015
708,2014/4/28,5.45,0.000151
708,2014/4/29,5.51,0.000151
708,2014/4/30,5.51,0.000151
708,2014/5/5,5.51,0.00015
708,2014/5/6,5.53,0.000149
708,2014/5/7,5.48,0.000148
708,2014/5/8,5.52,0.000148
708,2014/5/9,5.51,0.000148
708,2014/5/12,5.79,0.000147
708,2014/5/13,5.85,0.000146
708,2014/5/14,5.78,0.000146
708,2014/5/15,5.8,0.000144
708,2014/5/16,5.8,0.000144
708,2014/5/19,5.78,0.000143
708,2014/5/20,5.72,0.000142
708,2014/5/21,5.76,0.00014
708,2014/5/22,5.68,0.00014
708,2014/5/23,5.73,0.000139
708,2014/5/26,5.76,0.000138
708,2014/5/27,5.71,0.000138
708,2014/5/28,5.77,0.000136
708,2014/5/29,5.68,0.000135
708,2014/5/30,5.77,0.000135
708,2014/6/3,5.76,0.000134
708,2014/6/4,5.95,0.000133
708,2014/6/5,5.92,0.000133
708,2014/6/6,5.89,0.000132
708,2014/6/9,5.94,0.000132
708,2014/6/10,5.96,0.000132
708,2014/6/11,5.72,0.000131
708,2014/6/12,5.65,0.000131
708,2014/6/13,5.68,0.000131
708,2014/6/16,5.73,0.000131
708,2014/6/17,5.68,0.000131
708,2014/6/18,5.8,0.000131
708,2014/6/19,5.65,0.000131
708,2014/6/20,5.69,0.000131
708,2014/6/23,5.73,0.000131
708,2014/6/24,5.77,0.000131
708,2014/6/25,5.73,0.00013
708,2014/6/26,5.86,0.00013
708,2014/6/27,5.91,0.00013
708,2014/6/30,6.13,0.00013
708,2014/7/1,6.05,0.00013
708,2014/7/2,6.22,0.00013
708,2014/7/3,6.15,0.00013
708,2014/7/4,6.07,0.00013
708,2014/7/7,6.04,0.00013
708,2014/7/8,6.08,0.00013
708,2014/7/9,6.08,0.00013
708,2014/7/10,6.23,0.00013
708,2014/7/11,6.39,0.00013
708,2014/7/14,6.55,0.00013
708,2014/7/15,6.48,0.00013
708,2014/7/16,6.32,0.00013
708,2014/7/17,6.38,0.00013
708,2014/7/18,6.33,0.00013
708,2014/7/21,6.25,0.00013
708,2014/7/22,6.4,0.00013
708,2014/7/23,6.37,0.00013
708,2014/7/24,6.39,0.00013
708,2014/7/25,6.57,0.00013
708,2014/7/28,6.77,0.00013
708,2014/7/29,6.68,0.00013
708,2014/7/30,6.65,0.00013
708,2014/7/31,6.71,0.000129
708,2014/8/1,6.53,0.000129
708,2014/8/4,6.61,0.000129
708,2014/8/5,6.67,0.000129
708,2014/8/6,6.69,0.000129
708,2014/8/7,6.66,0.000129
708,2014/8/8,6.86,0.000129
708,2014/8/11,6.99,0.000129
708,2014/8/12,6.88,0.000129
708,2014/8/13,7.11,0.000128
708,2014/8/14,6.94,0.000128
708,2014/8/15,6.97,0.000128
708,2014/8/18,7.15,0.000128
708,2014/8/19,7.09,0.000128
708,2014/8/20,7.05,0.000128
708,2014/8/21,7.19,0.000128
708,2014/8/22,7.41,0.000128
708,2014/8/25,7.48,0.000128
708,2014/8/26,7.31,0.000128
708,2014/8/27,7.27,0.000128
708,2014/8/28,7.51,0.000128
708,2014/8/29,7.5,0.000128
708,2014/9/1,7.51,0.000128
708,2014/9/2,7.72,0.000128
708,2014/9/3,8.25,0.000128
708,2014/9/4,8.26,0.000128
708,2014/9/5,8.88,0.000128
708,2014/9/9,9.77,0.000127
708,2014/9/10,10.75,0.000127
708,2014/9/11,10.4,0.000127
708,2014/9/12,10.26,0.000127
708,2014/9/15,10.08,0.000127
708,2014/9/16,9.74,0.000127
708,2014/9/17,9.62,0.000127
708,2014/9/18,9.67,0.000127
708,2014/9/19,9.91,0.000126
708,2014/9/22,9.42,0.000126
708,2014/9/23,9.5,0.000126
708,2014/9/24,9.86,0.000125
708,2014/9/25,9.76,0.000125
708,2014/9/26,9.88,0.000125
708,2014/9/29,9.7,0.000125
708,2014/9/30,9.66,0.000125
708,2014/10/8,9.75,0.000124
708,2014/10/9,9.93,0.000124
708,2014/10/10,9.73,0.000124
708,2014/10/13,9.62,0.000124
708,2014/10/14,9.72,0.000124
708,2014/10/15,9.71,0.000124
708,2014/10/16,9.4,0.000124
708,2014/10/17,8.8,0.000124
708,2014/10/20,9.04,0.000123
708,2014/10/21,9.15,0.000123
708,2014/10/22,8.91,0.000123
708,2014/10/23,8.73,0.000123
708,2014/10/24,8.85,0.000122
708,2014/10/27,8.96,0.000122
708,2014/10/28,9.3,0.000122
708,2014/10/29,9.4,0.000122
708,2014/10/30,9.47,0.000122
708,2014/10/31,9.55,0.000122
708,2014/11/3,9.7,0.000122
708,2014/11/4,9.62,0.000122
708,2014/11/5,9.64,0.000121
708,2014/11/6,9.46,0.000121
708,2014/11/7,9.17,0.00012
708,2014/11/10,9.32,0.00012
708,2014/11/11,9.04,0.000119
708,2014/11/12,9.14,0.000117
708,2014/11/13,9.39,0.000116
708,2014/11/14,9.2,0.000116
708,2014/11/17,9.31,0.000115
708,2014/11/18,9.32,0.000115
708,2014/11/19,9.59,0.000115
708,2014/11/20,9.42,0.000114
708,2014/11/21,9.63,0.000114
708,2014/11/24,9.69,0.000114
708,2014/11/25,9.93,0.000114
708,2014/11/26,9.93,0.000114
708,2014/11/27,10.19,0.000114
708,2014/11/28,10.5,0.000114
708,2014/12/1,10.63,0.000114
708,2014/12/2,10.47,0.000115
708,2014/12/3,10.43,0.000115
708,2014/12/4,10.44,0.000115
708,2014/12/5,10.03,0.000116
708,2014/12/8,10.15,0.000116
708,2014/12/9,9.95,0.000116
708,2014/12/10,10.34,0.000116
708,2014/12/11,11.37,0.000118
708,2014/12/12,11.25,0.000119
708,2014/12/15,10.96,0.000121
708,2014/12/16,11.05,0.000125
708,2014/12/17,10.98,0.00013
708,2014/12/18,10.89,0.000134
708,2014/12/19,11.2,0.000137
708,2014/12/22,10.82,0.00014
708,2014/12/23,10.02,0.000141
708,2014/12/24,10.12,0.000142
708,2014/12/25,10.26,0.000141
708,2014/12/26,10.26,0.000141
708,2014/12/29,10.21,0.000141
708,2014/12/30,9.84,0.000141
708,2014/12/31,9.87,0.000141
708,2015/1/5,10.23,0.00014
708,2015/1/6,10.36,0.000139
708,2015/1/7,10.48,0.000138
708,2015/1/8,10.15,0.000136
708,2015/1/9,10.53,0.000135
708,2015/1/12,10.34,0.000134
708,2015/1/13,10.24,0.000134
708,2015/1/14,10.41,0.000134
708,2015/1/15,10.61,0.000134
708,2015/1/16,10.69,0.000134
708,2015/1/19,9.7,0.000134
708,2015/1/20,9.98,0.000134
708,2015/1/21,10.27,0.000134
708,2015/1/22,10.37,0.000134
708,2015/1/23,10.21,0.000134
708,2015/1/26,10.41,0.000134
708,2015/1/27,10.68,0.000134
708,2015/1/28,10.45,0.000134
708,2015/1/29,10.34,0.000134
708,2015/1/30,10.3,0.000135
708,2015/2/2,10.14,0.000135
708,2015/2/3,10.17,0.000135
708,2015/2/4,10.31,0.000135
708,2015/2/5,10.01,0.000135
708,2015/2/6,9.76,0.000134
708,2015/2/9,9.7,0.000134
708,2015/2/10,9.8,0.000134
708,2015/2/11,9.87,0.000134
708,2015/2/12,9.95,0.000134
708,2015/2/13,10.2,0.000134
708,2015/2/16,10.24,0.000134
708,2015/2/17,10.23,0.000134
708,2015/2/25,10.23,0.000134
708,2015/2/26,10.34,0.000134
708,2015/2/27,10.42,0.000134
708,2015/3/2,10.65,0.000134
708,2015/3/3,10.63,0.000134
708,2015/3/4,10.59,0.000134
708,2015/3/5,10.35,0.000134
708,2015/3/6,10.41,0.000134
708,2015/3/9,10.63,0.000134
708,2015/3/10,10.65,0.000134
708,2015/3/11,10.87,0.000134
708,2015/3/12,10.78,0.000134
708,2015/3/13,10.91,0.000134
708,2015/3/16,11.44,0.000134
708,2015/3/17,12.02,0.000134
708,2015/3/18,13.22,0.000134
708,2015/3/19,12.64,0.000134
708,2015/3/20,12.67,0.000134
708,2015/3/23,12.62,0.000134
708,2015/3/24,12.8,0.000134
708,2015/3/25,12.56,0.000134
708,2015/3/26,12.44,0.000134
708,2015/3/27,12.45,0.000134
708,2015/3/30,12.73,0.000134
708,2015/3/31,12.53,0.000134
708,2015/4/1,12.66,0.000134
708,2015/4/2,13.1,0.000134
708,2015/4/3,13.53,0.000134
708,2015/4/7,13.57,0.000133
708,2015/4/8,13.35,0.000132
708,2015/4/9,13.18,0.000132
708,2015/4/10,13.32,0.000131
708,2015/4/13,13.6,0.000131
708,2015/4/14,14.18,0.00013
708,2015/4/15,13.34,0.00013
708,2015/4/16,13.34,0.000129
708,2015/4/17,13.79,0.000129
708,2015/4/20,13.48,0.000126
708,2015/4/21,14.23,0.000123
708,2015/4/22,15.61,0.000121
708,2015/4/23,15.73,0.000119
708,2015/4/24,15.21,0.000117
708,2015/4/27,15.27,0.000114
708,2015/4/28,14.5,0.000112
708,2015/4/29,14.7,0.000111
708,2015/4/30,14.55,0.000109
708,2015/5/4,15.15,0.000107
708,2015/5/5,14.45,0.000106
708,2015/5/6,13.66,0.000105
708,2015/5/7,12.94,0.000105
708,2015/5/8,13.31,0.000104
708,2015/5/11,14.03,0.000102
708,2015/5/12,14.12,0.000101
708,2015/5/13,,0.0001
708,2015/5/14,,0.000095
708,2015/5/15,,0.000091
708,2015/5/18,,0.000088
708,2015/5/19,,0.000086
708,2015/5/20,,0.000084
708,2015/5/21,,0.000083
708,2015/5/22,,0.000081
708,2015/5/25,,0.00008
708,2015/5/26,,0.000079
708,2015/5/27,,0.000079
708,2015/5/28,,0.000078
708,2015/5/29,,0.000078
708,2015/6/1,,0.000078
708,2015/6/2,,0.000078
708,2015/6/3,,0.000079
708,2015/6/4,,0.000079
708,2015/6/5,,0.000079
708,2015/6/8,,0.000079
708,2015/6/9,,0.00008
708,2015/6/10,,0.00008
708,2015/6/11,,0.00008
708,2015/6/12,,0.00008
708,2015/6/15,,0.000081
708,2015/6/16,,0.000082
708,2015/6/17,,0.000082
708,2015/6/18,,0.000084
708,2015/6/19,,0.000085
708,2015/6/23,,0.000087
708,2015/6/24,,0.000088
708,2015/6/25,,0.000089
708,2015/6/26,,0.00009
708,2015/6/29,,0.000089
708,2015/6/30,,0.000089
708,2015/7/1,,0.000088
708,2015/7/2,,0.000088
708,2015/7/3,,0.000088
708,2015/7/6,,0.000088
708,2015/7/7,,0.000087
708,2015/7/8,,0.000087
708,2015/7/9,,0.000087
708,2015/7/10,,0.000087
708,2015/7/13,,0.000087
708,2015/7/14,,0.000087
708,2015/7/15,,0.000087
708,2015/7/16,,0.000086
708,2015/7/17,,0.000086
708,2015/7/20,,0.000086
708,2015/7/21,,0.000086
708,2015/7/22,,0.000086
708,2015/7/23,,0.000087
708,2015/7/24,,0.000087
708,2015/7/27,,0.000087
708,2015/7/28,,0.000087
708,2015/7/29,,0.000087
708,2015/7/30,,0.000087
708,2015/7/31,,0.000087
708,2015/8/3,,0.000086
708,2015/8/4,,0.000086
708,2015/8/5,,0.000086
708,2015/8/6,,0.000086
708,2015/8/7,,0.000086
708,2015/8/10,,0.000086
708,2015/8/11,,0.000085
708,2015/8/12,,0.000085
708,2015/8/13,,0.000085
708,2015/8/14,,0.000085
708,2015/8/17,,0.000085
708,2015/8/18,,0.000085
708,2015/8/19,,0.000085
708,2015/8/20,,0.000085
708,2015/8/21,,0.000085
708,2015/8/24,,0.000085
708,2015/8/25,,0.000085
708,2015/8/26,,0.000085
708,2015/8/27,,0.000085
708,2015/8/28,,0.000085
708,2015/8/31,,0.000085
708,2015/9/1,,0.000085
708,2015/9/2,,0.000085
708,2015/9/7,,0.000085
708,2015/9/8,,0.000085
708,2015/9/9,,0.000085
708,2015/9/10,,0.000085
708,2015/9/11,,0.000085
708,2015/9/14,,0.000085
708,2015/9/15,,0.000085
708,2015/9/16,,0.000085
708,2015/9/17,,0.000086
708,2015/9/18,,0.000086
708,2015/9/21,,0.000086
708,2015/9/22,,0.000086
708,2015/9/23,,0.000086
708,2015/9/24,,0.000086
708,2015/9/25,,0.000086
708,2015/9/28,,0.000086
708,2015/9/29,,0.000086
708,2015/9/30,,0.000086
708,2015/10/8,,0.000086
708,2015/10/9,,0.000087
708,2015/10/12,,0.000087
708,2015/10/13,,0.000087
708,2015/10/14,,0.000087
708,2015/10/15,,0.000087
708,2015/10/16,,0.000087
708,2015/10/19,,0.000087
708,2015/10/20,12.53,0.000087
708,2015/10/21,11.28,0.000087
708,2015/10/22,11,0.000086
708,2015/10/23,10.9,0.000086
708,2015/10/26,10.95,0.000084
708,2015/10/27,11.36,0.000083
708,2015/10/28,10.92,0.000083
708,2015/10/29,10.83,0.000083
708,2015/10/30,10.84,0.000083
708,2015/11/2,10.55,0.000083
708,2015/11/3,10.3,0.000083
708,2015/11/4,10.73,0.000083
708,2015/11/5,10.86,0.000083
708,2015/11/6,11.06,0.000083
708,2015/11/9,11.19,0.000083
708,2015/11/10,11.11,0.000083
708,2015/11/11,11.27,0.000083
708,2015/11/12,11.14,0.000083
708,2015/11/13,10.99,0.000083
708,2015/11/16,11.08,0.000083
708,2015/11/17,11.18,0.000083
708,2015/11/18,10.9,0.000083
708,2015/11/19,11.01,0.000083
708,2015/11/20,11.11,0.000083
708,2015/11/23,11.18,0.000083
708,2015/11/24,11.67,0.000084
708,2015/11/25,11.62,0.000084
708,2015/11/26,11.48,0.000084
708,2015/11/27,10.88,0.000084
708,2015/11/30,11.13,0.000084
708,2015/12/1,11.03,0.000083
708,2015/12/2,11.13,0.000083
708,2015/12/3,11.39,0.000083
708,2015/12/4,11.2,0.000083
708,2015/12/7,11.16,0.000084
708,2015/12/8,10.92,0.000084
708,2015/12/9,10.87,0.000083
708,2015/12/10,10.73,0.000083
708,2015/12/11,10.72,0.000084
708,2015/12/14,11.02,0.000083
708,2015/12/15,10.97,0.000084
708,2015/12/16,10.96,0.000083
708,2015/12/17,11.24,0.000084
708,2015/12/18,11.79,0.000084
708,2015/12/21,11.78,0.000084
708,2015/12/22,11.7,0.000084
708,2015/12/23,12.11,0.000084
708,2015/12/24,12.3,0.000084
708,2015/12/25,12.18,0.000084
708,2015/12/28,11.97,0.000085
708,2015/12/29,12.03,0.000085
708,2015/12/30,12.03,0.000085
708,2021/1/4,23.2,0.000075
708,2021/1/5,23.62,0.000075
708,2021/1/6,24.06,0.000074
708,2021/1/7,26.06,0.000073
708,2021/1/8,26.31,0.000072
708,2021/1/11,25.97,0.000072
708,2021/1/12,25.78,0.000071
708,2021/1/13,25.17,0.000071
708,2021/1/14,27.45,0.000071
708,2021/1/15,26.94,0.000071
708,2021/1/18,26.05,0.000071
708,2021/1/19,26.89,0.00007
708,2021/1/20,27.45,0.000071
708,2021/1/21,27.21,0.000071
708,2021/1/22,27.27,0.000071
708,2021/1/25,27.27,0.000071
708,2021/1/26,27.62,0.000071
708,2021/1/27,28.45,0.000072
708,2021/1/28,27.8,0.000074
708,2021/1/29,27.9,0.000076
708,2021/2/1,28.43,0.000076
708,2021/2/2,30.55,0.000076
708,2021/2/3,33.59,0.000076
708,2021/2/4,32.91,0.000076
708,2021/2/5,33.1,0.000076
708,2021/2/8,29.79,0.000076
708,2021/2/9,30.34,0.000077
708,2021/2/10,33.37,0.000077
708,2021/2/18,35.42,0.000077
708,2021/2/19,32.87,0.000077
708,2021/2/22,34.26,0.000078
708,2021/2/23,31.29,0.000078
708,2021/2/24,31.51,0.000078
708,2021/2/25,29.09,0.000078
708,2021/2/26,28.13,0.000078
708,2021/3/1,28.71,0.000077
708,2021/3/2,28.35,0.000077
708,2021/3/3,30.55,0.000077
708,2021/3/4,31.15,0.000076
708,2021/3/5,30,0.000076
708,2021/3/8,29.05,0.000075
708,2021/3/9,26.51,0.000075
708,2021/3/10,27.18,0.000075
708,2021/3/11,27.59,0.000075
708,2021/3/12,27.63,0.000074
708,2021/3/15,27.02,0.000074
708,2021/3/16,27.1,0.000074
708,2021/3/17,27.21,0.000074
708,2021/3/18,27.61,0.000074
708,2021/3/19,26.66,0.000074
708,2021/3/22,26.77,0.000074
708,2021/3/23,26.39,0.000074
708,2021/3/24,24.66,0.000073
708,2021/3/25,25.11,0.000073
708,2021/3/26,25.41,0.000073
708,2021/3/29,25.67,0.000072
708,2021/3/30,26.12,0.000072
708,2021/3/31,26.4,0.000072
708,2021/4/1,25.43,0.000072
708,2021/4/2,25.6,0.000072
708,2021/4/6,26.37,0.000072
708,2021/4/7,26.71,0.000072
708,2021/4/8,26.88,0.000072
708,2021/4/9,26.18,0.000072
708,2021/4/12,25.85,0.000071
708,2021/4/13,25.55,0.000071
708,2021/4/14,25.89,0.000071
708,2021/4/15,25.63,0.000071
708,2021/4/16,25.32,0.000071
708,2021/4/19,25.99,0.000071
708,2021/4/20,26.05,0.000071
708,2021/4/21,25.68,0.000071
708,2021/4/22,25.96,0.000071
708,2021/4/23,26.09,0.000071
708,2021/4/26,25.63,0.000071
708,2021/4/27,25.5,0.000071
708,2021/4/28,26.73,0.000071
708,2021/4/29,26.15,0.000071
708,2021/4/30,25.88,0.000071
708,2021/5/6,26.44,0.000071
708,2021/5/7,25.88,0.00007
708,2021/5/10,25.44,0.00007
708,2021/5/11,24.13,0.000069
708,2021/5/12,24.29,0.000069
708,2021/5/13,22.94,0.000069
708,2021/5/14,23.68,0.000069
708,2021/5/17,24.87,0.000069
708,2021/5/18,26.62,0.000069
708,2021/5/19,25.32,0.000069
708,2021/5/20,24.7,0.000068
708,2021/5/21,24.35,0.000068
708,2021/5/24,23.75,0.000068
708,2021/5/25,24.4,0.000068
708,2021/5/26,24.15,0.000068
708,2021/5/27,24.48,0.000068
708,2021/5/28,24,0.000068
708,2021/5/31,23.7,0.000068
708,2021/6/1,23.51,0.000068
708,2021/6/2,23.1,0.000068
708,2021/6/3,23.44,0.000067
708,2021/6/4,22.96,0.000067
708,2021/6/7,23.11,0.000067
708,2021/6/8,22.97,0.000067
708,2021/6/9,22.73,0.000067
708,2021/6/10,23.55,0.000067
708,2021/6/11,23.49,0.000067
708,2021/6/15,23.52,0.000067
708,2021/6/16,22.58,0.000067
708,2021/6/17,22.19,0.000067
708,2021/6/18,21.89,0.000067
708,2021/6/21,22.54,0.000067
708,2021/6/22,22.13,0.000067
708,2021/6/23,22.22,0.000067
708,2021/6/24,21.96,0.000067
708,2021/6/25,22.2,0.000067
708,2021/6/28,22.01,0.000067
708,2021/6/29,21.38,0.000067
708,2021/6/30,20.84,0.000067
708,2021/7/1,21.19,0.000067
708,2021/7/2,20.94,0.000067
708,2021/7/5,20.45,0.000067
708,2021/7/6,20.69,0.000067
708,2021/7/7,21.72,0.000067
708,2021/7/8,21.39,0.000067
708,2021/7/9,21.7,0.000067
708,2021/7/12,21.02,0.000067
708,2021/7/13,21.14,0.000066
708,2021/7/14,20.5,0.000066
708,2021/7/15,21.13,0.000066
708,2021/7/16,21.63,0.000066
708,2021/7/19,20.56,0.000066
708,2021/7/20,20.05,0.000066
708,2021/7/21,20,0.000066
708,2021/7/22,20.98,0.000066
708,2021/7/23,22.83,0.000066
708,2021/7/26,23,0.000066
708,2021/7/27,21.4,0.000066
708,2021/7/28,21.02,0.000066
708,2021/7/29,21.87,0.000066
708,2021/7/30,21.99,0.000066
708,2021/8/2,22.22,0.000066
708,2021/8/3,21.74,0.000066
708,2021/8/4,22.01,0.000065
708,2021/8/5,21.5,0.000065
708,2021/8/6,23.65,0.000065
708,2021/8/9,25.6,0.000065
708,2021/8/10,25.75,0.000065
708,2021/8/11,25.33,0.000065
708,2021/8/12,25.76,0.000065
708,2021/8/13,25.23,0.000065
708,2021/8/16,26.14,0.000065
708,2021/8/17,24.37,0.000065
708,2021/8/18,25.17,0.000065
708,2021/8/19,24.77,0.000064
708,2021/8/20,24.91,0.000064
708,2021/8/23,24.98,0.000064
708,2021/8/24,24.35,0.000064
708,2021/8/25,24.37,0.000064
708,2021/8/26,23.91,0.000064
708,2021/8/27,23.45,0.000064
708,2021/8/30,24.18,0.000065
708,2021/8/31,25.48,0.000065
708,2021/9/1,25.37,0.000065
708,2021/9/2,25.4,0.000065
708,2021/9/3,24.35,0.000065
708,2021/9/6,24.3,0.000065
708,2021/9/7,26.73,0.000065
708,2021/9/8,26.05,0.000065
708,2021/9/9,27.78,0.000065
708,2021/9/10,26.77,0.000065
708,2021/9/13,27.37,0.000065
708,2021/9/14,26.3,0.000065
708,2021/9/15,25.67,0.000065
708,2021/9/16,25.35,0.000065
708,2021/9/17,24.07,0.000065
708,2021/9/22,23.35,0.000065
708,2021/9/23,23,0.000065
708,2021/9/24,21.99,0.000066
708,2021/9/27,21.35,0.000066
708,2021/9/28,21.2,0.000066
708,2021/9/29,20.34,0.000066
708,2021/9/30,20.5,0.000067
708,2021/10/8,20.87,0.000067
708,2021/10/11,21.2,0.000066
708,2021/10/12,20.64,0.000066
708,2021/10/13,20.74,0.000066
708,2021/10/14,20.88,0.000066
708,2021/10/15,20.77,0.000066
708,2021/10/18,20.97,0.000066
708,2021/10/19,20.92,0.000067
708,2021/10/20,21.02,0.000067
708,2021/10/21,21.06,0.000067
708,2021/10/22,20.98,0.000067
708,2021/10/25,20.65,0.000067
708,2021/10/26,20.47,0.000067
708,2021/10/27,19.71,0.000067
708,2021/10/28,19.05,0.000067
708,2021/10/29,19.05,0.000067
708,2021/11/1,19.36,0.000067
708,2021/11/2,18.75,0.000067
708,2021/11/3,18.78,0.000067
708,2021/11/4,18.97,0.000067
708,2021/11/5,18.07,0.000067
708,2021/11/8,18.57,0.000067
708,2021/11/9,18.56,0.000067
708,2021/11/10,18.67,0.000067
708,2021/11/11,19.2,0.000067
708,2021/11/12,19.34,0.000067
708,2021/11/15,19.28,0.000067
708,2021/11/16,19.05,0.000067
708,2021/11/17,20.47,0.000068
708,2021/11/18,21.32,0.000068
708,2021/11/19,21.1,0.000068
708,2021/11/22,21.01,0.000068
708,2021/11/23,20.85,0.000068
708,2021/11/24,20.85,0.000068
708,2021/11/25,20.93,0.000068
708,2021/11/26,21.17,0.000068
708,2021/11/29,20.83,0.000068
708,2021/11/30,20.4,0.000068
708,2021/12/1,20.52,0.000068
708,2021/12/2,20.64,0.000068
708,2021/12/3,20.51,0.000068
708,2021/12/6,20,0.000068
708,2021/12/7,19.87,0.000068
708,2021/12/8,20.73,0.000068
708,2021/12/9,20.69,0.000068
708,2021/12/10,20.32,0.000068
708,2021/12/13,20.22,0.000068
708,2021/12/14,19.41,0.000068
708,2021/12/15,19.27,0.000068
708,2021/12/16,19.92,0.000068
708,2021/12/17,19.78,0.000068
708,2021/12/20,19.25,0.000068
708,2021/12/21,19.39,0.000068
708,2021/12/22,19.14,0.000068
708,2021/12/23,19.13,0.000068
708,2021/12/24,18.9,0.000068
708,2021/12/27,18.62,0.000068
708,2021/12/28,18.9,0.000068
708,2021/12/29,18.94,0.000068
708,2021/12/30,19.43,0.000069
708,2021/12/31,20.48,0.000068
