股票代码_Stkcd,日期_Date,月收益率_Monret,月无风险收益率_Monrfret
600037,2001-02-28,,
600037,2001-03-30,0.0902,0.00165
600037,2001-04-30,0.1158,0.00165
600037,2001-05-31,-0.0234,0.00165
600037,2001-06-29,-0.0082,0.00165
600037,2001-07-31,-0.1176,0.00165
600037,2001-08-31,-0.0162,0.00165
600037,2001-09-28,0.0195,0.00165
600037,2001-10-31,-0.0647,0.00165
600037,2001-11-30,0.0371,0.00165
600037,2001-12-31,-0.0779,0.00165
600037,2002-01-31,-0.1329,0.00165
600037,2002-02-28,0.0489,0.001586
600037,2002-03-29,-0.0333,0.001425
600037,2002-04-30,0.055,0.001425
600037,2002-05-31,-0.0872,0.001425
600037,2002-06-28,0.0664,0.001425
600037,2002-07-31,0.0364,0.001425
600037,2002-08-30,-0.0209,0.001656
600037,2002-09-27,-0.0558,0.001852
600037,2002-10-31,-0.1028,0.001892
600037,2002-11-29,0.0111,0.001892
600037,2002-12-31,-0.0275,0.001892
600037,2003-01-29,0.1175,0.001892
600037,2003-02-28,-0.0379,0.001892
600037,2003-03-31,-0.0389,0.001892
600037,2003-04-30,-0.0148,0.001886
600037,2003-05-30,0.1127,0.001823
600037,2003-06-30,0.0434,0.001891
600037,2003-07-31,0.0755,0.001945
600037,2003-08-29,-0.0971,0.001964
600037,2003-09-30,-0.0902,0.002225
600037,2003-10-31,0.0065,0.002246
600037,2003-11-28,-0.1201,0.002251
600037,2003-12-31,0.0713,0.002046
600037,2004-01-30,0.2049,0.002046
600037,2004-02-27,0.0176,0.001888
600037,2004-03-31,0.0978,0.001682
600037,2004-04-30,-0.0742,0.001776
600037,2004-05-31,-0.029,0.00202
600037,2004-06-30,-0.157,0.002354
600037,2004-07-30,0.0641,0.002402
600037,2004-08-31,-0.0341,0.002377
600037,2004-09-30,0.037,0.002008
600037,2004-10-29,0.0106,0.00209
600037,2004-11-30,0.059,0.002086
600037,2004-12-31,0.0637,0.002035
600037,2005-01-31,-0.0493,0.002085
600037,2005-02-28,0.0125,0.00196
600037,2005-03-31,-0.173,0.001454
600037,2005-04-29,-0.0066,0.000954
600037,2005-05-31,-0.1338,0.000967
600037,2005-06-30,0.1226,0.00094
600037,2005-07-29,0.0851,0.000952
600037,2005-08-31,0.1365,0.000895
600037,2005-09-30,0.0567,0.00093
600037,2005-10-31,0.0504,0.000969
600037,2005-11-30,-0.0509,0.001173
600037,2005-12-30,0.1517,0.001507
600037,2006-01-20,0.1663,0.001507
600037,2006-02-16,-0.085,0.001466
600037,2006-03-31,-0.1621,0.001453
600037,2006-04-28,0.1317,0.001548
600037,2006-05-31,-0.0664,0.001672
600037,2006-06-30,0.0592,0.001811
600037,2006-07-31,-0.076,0.001981
600037,2006-08-31,0.0551,0.002051
600037,2006-09-29,0.0438,0.002067
600037,2006-10-31,0.172,0.002167
600037,2006-11-30,0.1468,0.002289
600037,2006-12-29,0.2331,0.00234
600037,2007-01-31,0.2731,0.00234
600037,2007-02-28,-0.1678,0.002374
600037,2007-03-30,0.1386,0.002364
600037,2007-04-30,0.1477,0.002427
600037,2007-05-31,0.2891,0.002487
600037,2007-06-29,-0.0538,0.002551
600037,2007-07-31,0.1371,0.00262
600037,2007-08-31,0.2019,0.002682
600037,2007-09-28,-0.0864,0.002934
600037,2007-10-31,-0.1435,0.00325
600037,2007-11-30,-0.1189,0.003545
600037,2007-12-28,0.2744,0.003643
600037,2008-01-31,-0.1711,0.003731
600037,2008-02-29,0.01,0.003753
600037,2008-03-31,-0.2249,0.003751
600037,2008-04-30,-0.0294,0.003745
600037,2008-05-30,-0.1157,0.003743
600037,2008-06-30,-0.2496,0.003732
600037,2008-07-31,-0.0228,0.003682
600037,2008-08-29,-0.2259,0.003604
600037,2008-09-26,0.0543,0.003591
600037,2008-10-31,-0.1937,0.003522
600037,2008-11-28,0.0521,0.003063
600037,2008-12-31,0.0675,0.001908
600037,2009-01-23,0,0.001256
600037,2009-02-27,-0.0179,0.001088
600037,2009-03-31,0.1019,0.001041
600037,2009-04-30,0.0282,0.001013
600037,2009-05-26,0.1127,0.00101
600037,2009-06-30,-0.0077,0.001043
600037,2009-07-31,0.093,0.001227
600037,2009-08-31,-0.1733,0.001435
600037,2009-09-30,0.0106,0.001459
600037,2009-10-30,0.1922,0.001481
600037,2009-11-30,0.1157,0.001499
600037,2009-12-31,0.015,0.001516
600037,2010-01-29,0.1931,0.001553
600037,2010-02-26,-0.0608,0.001604
600037,2010-03-31,-0.0245,0.001619
600037,2010-04-30,0.0625,0.001616
600037,2010-05-31,-0.057,0.001646
600037,2010-06-30,-0.1094,0.002004
600037,2010-07-30,0.0477,0.002134
600037,2010-08-31,-0.0379,0.002055
600037,2010-09-30,-0.0287,0.00213
600037,2010-10-29,0.1255,0.002246
600037,2010-11-30,-0.1213,0.002446
600037,2010-12-31,-0.0672,0.00323
600037,2011-01-31,-0.0256,0.00393
600037,2011-02-28,0.0542,0.00432
600037,2011-03-31,-0.0249,0.003581
600037,2011-04-29,-0.0543,0.003592
600037,2011-05-31,-0.0963,0.003795
600037,2011-06-30,-0.0383,0.004514
600037,2011-07-29,-0.0157,0.005108
600037,2011-08-31,-0.0459,0.004642
600037,2011-09-30,-0.0878,0.004687
600037,2011-10-31,0.2016,0.0047
600037,2011-11-30,-0.0982,0.004731
600037,2011-12-30,-0.1554,0.004565
600037,2012-01-31,0.0313,0.004565
600037,2012-02-29,0.0752,0.004446
600037,2012-03-30,-0.0982,0.004208
600037,2012-04-27,0.0338,0.004006
600037,2012-05-31,0.0194,0.003739
600037,2012-06-29,-0.095,0.003415
600037,2012-07-31,-0.0505,0.003225
600037,2012-08-31,-0.0615,0.003031
600037,2012-09-28,-0.0566,0.003047
600037,2012-10-31,0.0079,0.003083
600037,2012-11-30,-0.0674,0.00314
600037,2012-12-31,0.1261,0.00322
600037,2013-01-31,0.0254,0.003246
600037,2013-02-28,0.0204,0.00324
600037,2013-03-29,-0.0899,0.003236
600037,2013-04-26,-0.0219,0.003235
600037,2013-05-31,0.2228,0.003235
600037,2013-06-28,-0.1927,0.004241
600037,2013-07-31,0.1271,0.003972
600037,2013-08-30,0.041,0.00388
600037,2013-09-30,0.3432,0.003884
600037,2013-10-31,-0.1466,0.003897
600037,2013-11-29,0.0712,0.00392
600037,2013-12-31,-0.1077,0.004417
600037,2014-01-30,0.1297,0.004654
600037,2014-02-28,-0.0375,0.004657
600037,2014-03-31,-0.0425,0.004587
600037,2014-04-30,0.2195,0.004582
600037,2014-05-30,0.0303,0.004369
600037,2014-06-30,0.0324,0.003998
600037,2014-07-31,0.0209,0.003955
600037,2014-08-29,0.1137,0.003905
600037,2014-09-30,0.2414,0.003849
600037,2014-10-31,0.0435,0.003758
600037,2014-11-28,-0.0039,0.003559
600037,2014-12-31,-0.0523,0.003884
600037,2015-01-27,0.265,0.004126
600037,2015-02-27,,
600037,2015-03-31,0.4637,0.004083
600037,2015-04-30,0.1435,0.003838
600037,2015-05-29,0.2324,0.002815
600037,2015-06-30,-0.1621,0.002524
600037,2015-07-31,-0.1454,0.002644
600037,2015-08-31,-0.3146,0.002592
600037,2015-09-30,-0.0266,0.002602
600037,2015-10-30,0.3346,0.002618
600037,2015-11-30,-0.0442,0.002534
600037,2015-12-31,-0.0602,0.002549
600037,2016-01-29,-0.2782,0.002544
600037,2016-02-29,-0.1384,0.002504
600037,2016-03-31,0.1837,0.002341
600037,2016-04-29,-0.0479,0.002381
600037,2016-05-31,0.0099,0.00243
600037,2016-06-30,0.01,0.002461
600037,2016-07-29,0.1052,0.002413
600037,2016-08-31,0.0785,0.002338
600037,2016-09-30,-0.0894,0.002327
600037,2016-10-31,-0.0079,0.002339
600037,2016-11-30,0.0269,0.002433
600037,2016-12-30,-0.0892,0.002643
600037,2017-01-26,-0.0137,0.003047
600037,2017-02-28,0.0404,0.003466
600037,2017-03-31,-0.0369,0.003623
600037,2017-04-28,0.0152,0.003579
600037,2017-05-31,-0.0677,0.003699
600037,2017-06-30,0.0286,0.003895
600037,2017-07-31,-0.0309,0.003596
600037,2017-08-31,0.0602,0.003602
600037,2017-09-29,-0.0134,0.00365
600037,2017-10-31,-0.0183,0.003641
600037,2017-11-30,-0.0041,0.003798
600037,2017-12-29,-0.0998,0.00403
600037,2018-01-31,-0.0192,0.003924
600037,2018-02-28,-0.0408,0.003924
600037,2018-03-30,0.054,0.003899
600037,2018-04-27,-0.0629,0.003464
600037,2018-05-31,-0.0174,0.003425
600037,2018-06-29,-0.1147,0.003597
600037,2018-07-31,-0.0407,0.003002
600037,2018-08-31,-0.0404,0.002402
600037,2018-09-28,0.0389,0.002368
600037,2018-10-31,-0.1155,0.002386
600037,2018-11-30,0.0745,0.002526
600037,2018-12-28,-0.0842,0.002664
600037,2019-01-31,0.0186,0.002511
600037,2019-02-28,0.2217,0.002357
600037,2019-03-29,0.1076,0.002325
600037,2019-04-30,-0.0811,0.002339
600037,2019-05-31,-0.0551,0.002423
600037,2019-06-28,0.0146,0.002404
600037,2019-07-31,-0.041,0.002185
600037,2019-08-30,-0.0346,0.002218
600037,2019-09-30,-0.0179,0.002261
600037,2019-10-31,-0.0386,0.002304
600037,2019-11-29,-0.0435,0.00249
600037,2019-12-31,0.0513,0.002524
600037,2020-01-23,0.0133,0.002403
600037,2020-02-28,0.0394,0.002178
600037,2020-03-31,-0.0864,0.001796
600037,2020-04-30,-0.0265,0.001279
600037,2020-05-26,0.2204,0.001172
600037,2020-06-30,0.5398,0.001589
600037,2020-07-31,-0.1329,0.001932
600037,2020-08-31,0.0577,0.002171
600037,2020-09-30,-0.1865,0.002231
600037,2020-10-30,-0.0344,0.002332
600037,2020-11-30,-0.0411,0.002524
600037,2020-12-31,-0.1238,0.002439
600037,2021-01-29,-0.0587,0.002205
600037,2021-02-26,-0.0393,0.002342
600037,2021-03-31,0.0661,0.002261
600037,2021-04-30,0.009,0.002173
600037,2021-05-31,0.1419,0.002102
600037,2021-06-30,-0.0597,0.00204
600037,2021-07-30,-0.1353,0.002015
600037,2021-08-31,0.0157,0.001969
600037,2021-09-30,-0.0655,0.00198
600037,2021-10-29,-0.0433,0.002027
600037,2021-11-30,0.012,0.002055
600037,2021-12-31,0.1421,0.002079
600148,2000-01-28,0.177,0.00165
600148,2000-02-29,0.0399,0.00165
600148,2000-03-31,0.118,0.00165
600148,2000-04-28,0.0312,0.00165
600148,2000-05-31,0.0118,0.00165
600148,2000-06-30,-0.0195,0.00165
600148,2000-07-31,0.0504,0.00165
600148,2000-08-31,-0.072,0.00165
600148,2000-09-29,-0.0837,0.00165
600148,2000-10-31,0.0052,0.00165
600148,2000-11-30,0.0487,0.00165
600148,2000-12-29,0.0345,0.00165
600148,2001-01-19,-0.0197,0.00165
600148,2001-02-28,-0.0898,0.00165
600148,2001-03-30,0.0769,0.00165
600148,2001-04-30,-0.0195,0.00165
600148,2001-05-31,0.142,0.00165
600148,2001-06-29,-0.0019,0.00165
600148,2001-07-31,-0.1068,0.00165
600148,2001-08-31,0.0022,0.00165
600148,2001-09-28,-0.0356,0.00165
600148,2001-10-31,-0.198,0.00165
600148,2001-11-30,0.0742,0.00165
600148,2001-12-31,-0.0726,0.00165
600148,2002-01-31,-0.1942,0.00165
600148,2002-02-28,0.0246,0.001586
600148,2002-03-29,0.1164,0.001425
600148,2002-04-30,0.1483,0.001425
600148,2002-05-31,-0.1104,0.001425
600148,2002-06-28,0.0518,0.001425
600148,2002-07-31,0.0191,0.001425
600148,2002-08-30,0.0178,0.001656
600148,2002-09-27,-0.0681,0.001852
600148,2002-10-31,-0.0138,0.001892
600148,2002-11-29,-0.1212,0.001892
600148,2002-12-31,-0.0388,0.001892
600148,2003-01-29,0.0996,0.001892
600148,2003-02-28,0.0205,0.001892
600148,2003-03-31,0.0063,0.001892
600148,2003-04-30,-0.0935,0.001886
600148,2003-05-30,0.0081,0.001823
600148,2003-06-30,-0.0471,0.001891
600148,2003-07-31,-0.0717,0.001945
600148,2003-08-29,-0.0236,0.001964
600148,2003-09-30,-0.0469,0.002225
600148,2003-10-31,-0.0591,0.002246
600148,2003-11-28,0.0075,0.002251
600148,2003-12-31,-0.0623,0.002046
600148,2004-01-30,0.1203,0.002046
600148,2004-02-27,0.0706,0.001888
600148,2004-03-31,0.0145,0.001682
600148,2004-04-30,-0.0897,0.001776
600148,2004-05-31,-0.0186,0.00202
600148,2004-06-30,-0.0539,0.002354
600148,2004-07-30,-0.1446,0.002402
600148,2004-08-31,-0.0566,0.002377
600148,2004-09-30,0.0754,0.002008
600148,2004-10-29,-0.1241,0.00209
600148,2004-11-30,0.0411,0.002086
600148,2004-12-31,-0.0809,0.002035
600148,2005-01-31,-0.0107,0.002085
600148,2005-02-28,0.0239,0.00196
600148,2005-03-31,-0.1631,0.001454
600148,2005-04-29,-0.0861,0.000954
600148,2005-05-31,-0.0111,0.000967
600148,2005-06-30,-0.0905,0.00094
600148,2005-07-29,-0.162,0.000952
600148,2005-08-31,0.3532,0.000895
600148,2005-09-30,-0.0687,0.00093
600148,2005-10-31,-0.0472,0.000969
600148,2005-11-30,-0.0062,0.001173
600148,2005-12-30,-0.0031,0.001507
600148,2006-01-25,0.0125,0.001507
600148,2006-02-28,0.034,0.001466
600148,2006-03-31,0.0149,0.001453
600148,2006-04-28,0.0412,0.001548
600148,2006-05-26,0.2797,0.001672
600148,2006-06-14,0.0711,0.001811
600148,2006-07-31,-0.2029,0.001981
600148,2006-08-31,0.1013,0.002051
600148,2006-09-29,-0.0401,0.002067
600148,2006-10-31,0.0147,0.002167
600148,2006-11-30,-0.0169,0.002289
600148,2006-12-29,0.0246,0.00234
600148,2007-01-31,0.1971,0.00234
600148,2007-02-28,0.2811,0.002374
600148,2007-03-30,0.1317,0.002364
600148,2007-04-30,0.5,0.002427
600148,2007-05-31,0.2825,0.002487
600148,2007-06-01,0.1001,0.002551
600148,2007-07-31,,
600148,2007-08-31,0.0201,0.002682
600148,2007-09-28,-0.157,0.002934
600148,2007-10-31,-0.0939,0.00325
600148,2007-11-30,-0.0489,0.003545
600148,2007-12-28,0.124,0.003643
600148,2008-01-31,-0.1403,0.003731
600148,2008-02-29,0.1118,0.003753
600148,2008-03-31,-0.1674,0.003751
600148,2008-04-30,-0.2356,0.003745
600148,2008-05-30,-0.0233,0.003743
600148,2008-06-30,-0.2812,0.003732
600148,2008-07-31,0.167,0.003682
600148,2008-08-29,-0.2258,0.003604
600148,2008-09-26,-0.0801,0.003591
600148,2008-10-31,-0.2254,0.003522
600148,2008-11-28,0.2565,0.003063
600148,2008-12-31,0.0849,0.001908
600148,2009-01-23,0.1564,0.001256
600148,2009-02-27,0.0768,0.001088
600148,2009-03-31,0.1902,0.001041
600148,2009-04-30,0.1583,0.001013
600148,2009-05-27,0.1059,0.00101
600148,2009-06-30,0.0067,0.001043
600148,2009-07-31,0.0653,0.001227
600148,2009-08-31,-0.0997,0.001435
600148,2009-09-22,0.1223,0.001459
600148,2009-10-30,0.1788,0.001481
600148,2009-11-30,-0.0244,0.001499
600148,2009-12-31,0.0483,0.001516
600148,2010-01-29,-0.1714,0.001553
600148,2010-02-26,0.0792,0.001604
600148,2010-03-31,0.1287,0.001619
600148,2010-04-30,-0.141,0.001616
600148,2010-05-31,0.0305,0.001646
600148,2010-06-30,-0.1803,0.002004
600148,2010-07-30,0.1525,0.002134
600148,2010-08-31,0.0879,0.002055
600148,2010-09-30,0.0065,0.00213
600148,2010-10-29,0.1125,0.002246
600148,2010-11-30,0.1642,0.002446
600148,2010-12-31,-0.0164,0.00323
600148,2011-01-31,-0.1231,0.00393
600148,2011-02-28,0.2568,0.00432
600148,2011-03-31,-0.0329,0.003581
600148,2011-04-29,-0.038,0.003592
600148,2011-05-31,0.041,0.003795
600148,2011-06-30,-0.1052,0.004514
600148,2011-07-29,0.0516,0.005108
600148,2011-08-31,-0.1002,0.004642
600148,2011-09-30,-0.1162,0.004687
600148,2011-10-31,-0.0218,0.0047
600148,2011-11-30,-0.0528,0.004731
600148,2011-12-30,-0.1937,0.004565
600148,2012-01-31,0.0121,0.004565
600148,2012-02-29,0.1127,0.004446
600148,2012-03-30,0.0172,0.004208
600148,2012-04-27,0.1123,0.004006
600148,2012-05-31,-0.0629,0.003739
600148,2012-06-29,-0.1463,0.003415
600148,2012-07-31,-0.0995,0.003225
600148,2012-08-31,0.0013,0.003031
600148,2012-09-28,-0.0053,0.003047
600148,2012-10-31,0.0067,0.003083
600148,2012-11-30,-0.1262,0.00314
600148,2012-12-31,0.0821,0.00322
600148,2013-01-31,0.0478,0.003246
600148,2013-02-28,0.0013,0.00324
600148,2013-03-29,0.0455,0.003236
600148,2013-04-26,-0.1191,0.003235
600148,2013-05-31,0.1483,0.003235
600148,2013-06-28,-0.2101,0.004241
600148,2013-07-31,0.0513,0.003972
600148,2013-08-30,0.1418,0.00388
600148,2013-09-30,0.0481,0.003884
600148,2013-10-31,0.0446,0.003897
600148,2013-11-29,0.2415,0.00392
600148,2013-12-31,-0.0717,0.004417
600148,2014-01-30,-0.0254,0.004654
600148,2014-02-28,0.0641,0.004657
600148,2014-03-31,-0.0633,0.004587
600148,2014-04-30,0.1808,0.004582
600148,2014-05-30,-0.0277,0.004369
600148,2014-06-30,0.0761,0.003998
600148,2014-07-31,0.2216,0.003955
600148,2014-08-29,0.0435,0.003905
600148,2014-09-30,0.1787,0.003849
600148,2014-10-31,0.5959,0.003758
600148,2014-11-28,-0.2214,0.003559
600148,2014-12-31,-0.0997,0.003884
600148,2015-01-30,0.0812,0.004126
600148,2015-02-27,0.0385,0.004087
600148,2015-03-31,0.1047,0.004083
600148,2015-04-30,0.1165,0.003838
600148,2015-05-29,0.1196,0.002815
600148,2015-06-30,-0.1785,0.002524
600148,2015-07-31,0.2065,0.002644
600148,2015-08-31,-0.0224,0.002592
600148,2015-09-30,-0.0602,0.002602
600148,2015-10-30,0.1214,0.002618
600148,2015-11-30,-0.0608,0.002534
600148,2015-12-31,-0.026,0.002549
600148,2016-01-29,-0.3584,0.002544
600148,2016-02-29,0.0615,0.002504
600148,2016-03-31,0.1765,0.002341
600148,2016-04-29,0.0018,0.002381
600148,2016-05-31,-0.091,0.00243
600148,2016-06-30,0.1032,0.002461
600148,2016-07-29,-0.0286,0.002413
600148,2016-08-31,0.0598,0.002338
600148,2016-09-30,0.0057,0.002327
600148,2016-10-31,0.0934,0.002339
600148,2016-11-30,0.1632,0.002433
600148,2016-12-30,-0.0352,0.002643
600148,2017-01-26,0.5116,0.003047
600148,2017-02-28,-0.1019,0.003466
600148,2017-03-31,-0.095,0.003623
600148,2017-04-28,-0.2088,0.003579
600148,2017-05-31,-0.2051,0.003699
600148,2017-06-30,0.1581,0.003895
600148,2017-07-31,0.3597,0.003596
600148,2017-08-31,-0.0578,0.003602
600148,2017-09-29,-0.0748,0.00365
600148,2017-10-31,-0.101,0.003641
600148,2017-11-30,-0.0821,0.003798
600148,2017-12-29,0.0041,0.00403
600148,2018-01-31,-0.1362,0.003924
600148,2018-02-12,-0.0871,0.003924
600148,2018-03-30,,
600148,2018-04-27,,
600148,2018-05-31,,
600148,2018-06-29,,
600148,2018-07-31,0.0927,0.003002
600148,2018-08-31,-0.1791,0.002402
600148,2018-09-28,-0.0023,0.002368
600148,2018-10-31,-0.1441,0.002386
600148,2018-11-30,0.0216,0.002526
600148,2018-12-28,-0.0662,0.002664
600148,2019-01-31,-0.012,0.002511
600148,2019-02-28,0.1879,0.002357
600148,2019-03-29,0.1159,0.002325
600148,2019-04-30,-0.0839,0.002339
600148,2019-05-31,-0.1004,0.002423
600148,2019-06-28,0.0112,0.002404
600148,2019-07-31,0.0227,0.002185
600148,2019-08-30,-0.0337,0.002218
600148,2019-09-30,-0.0736,0.002261
600148,2019-10-31,-0.0333,0.002304
600148,2019-11-29,-0.0616,0.00249
600148,2019-12-31,0.043,0.002524
600148,2020-01-23,-0.0322,0.002403
600148,2020-02-28,-0.1263,0.002178
600148,2020-03-31,-0.0266,0.001796
600148,2020-04-30,0.2077,0.001279
600148,2020-05-29,0.0136,0.001172
600148,2020-06-30,0.0056,0.001589
600148,2020-07-31,0.1754,0.001932
600148,2020-08-31,0.0076,0.002171
600148,2020-09-30,-0.1084,0.002231
600148,2020-10-30,0.0438,0.002332
600148,2020-11-30,0.0555,0.002524
600148,2020-12-31,-0.068,0.002439
600148,2021-01-29,-0.1349,0.002205
600148,2021-02-26,0.0318,0.002342
600148,2021-03-31,0.0062,0.002261
600148,2021-04-30,0.0084,0.002173
600148,2021-05-31,-0.0205,0.002102
600148,2021-06-30,0.0031,0.00204
600148,2021-07-30,-0.0703,0.002015
600148,2021-08-31,0.1014,0.001969
600148,2021-09-30,-0.069,0.00198
600148,2021-10-29,-0.0124,0.002027
600148,2021-11-30,0.1593,0.002055
600148,2021-12-31,0.2604,0.002079
600163,2000-01-28,0.1762,0.00165
600163,2000-02-29,0.1227,0.00165
600163,2000-03-31,0.0756,0.00165
600163,2000-04-28,0.0284,0.00165
600163,2000-05-31,-0.0589,0.00165
600163,2000-06-30,0.0023,0.00165
600163,2000-07-31,0.0854,0.00165
600163,2000-08-31,-0.0653,0.00165
600163,2000-09-29,-0.0349,0.00165
600163,2000-10-31,0.009,0.00165
600163,2000-11-30,0.0513,0.00165
600163,2000-12-28,-0.0016,0.00165
600163,2001-01-19,0.0714,0.00165
600163,2001-02-28,-0.042,0.00165
600163,2001-03-30,0.0613,0.00165
600163,2001-04-30,-0.0406,0.00165
600163,2001-05-31,0.0208,0.00165
600163,2001-06-29,0.0349,0.00165
600163,2001-07-31,-0.1772,0.00165
600163,2001-08-31,-0.0709,0.00165
600163,2001-09-28,0.012,0.00165
600163,2001-10-31,-0.1055,0.00165
600163,2001-11-30,0.0346,0.00165
600163,2001-12-31,-0.0884,0.00165
600163,2002-01-31,-0.138,0.00165
600163,2002-02-28,0.0457,0.001586
600163,2002-03-29,0.0632,0.001425
600163,2002-04-30,0.0297,0.001425
600163,2002-05-31,-0.1798,0.001425
600163,2002-06-28,0.2206,0.001425
600163,2002-07-31,-0.0288,0.001425
600163,2002-08-30,0.0137,0.001656
600163,2002-09-27,-0.0732,0.001852
600163,2002-10-31,-0.0377,0.001892
600163,2002-11-29,-0.0808,0.001892
600163,2002-12-31,-0.0687,0.001892
600163,2003-01-29,0.0959,0.001892
600163,2003-02-28,0.0256,0.001892
600163,2003-03-31,-0.0512,0.001892
600163,2003-04-30,-0.112,0.001886
600163,2003-05-30,0.067,0.001823
600163,2003-06-30,-0.0788,0.001891
600163,2003-07-31,-0.0317,0.001945
600163,2003-08-29,-0.0592,0.001964
600163,2003-09-30,0.0234,0.002225
600163,2003-10-31,-0.1336,0.002246
600163,2003-11-28,0.0041,0.002251
600163,2003-12-31,-0.0121,0.002046
600163,2004-01-30,0.0225,0.002046
600163,2004-02-27,0.084,0.001888
600163,2004-03-31,0.1181,0.001682
600163,2004-04-30,-0.1832,0.001776
600163,2004-05-31,0.0242,0.00202
600163,2004-06-30,-0.1716,0.002354
600163,2004-07-30,-0.0119,0.002402
600163,2004-08-31,-0.053,0.002377
600163,2004-09-30,0.0916,0.002008
600163,2004-10-29,-0.1632,0.00209
600163,2004-11-30,0.0641,0.002086
600163,2004-12-31,-0.0576,0.002035
600163,2005-01-31,-0.0556,0.002085
600163,2005-02-28,0.0676,0.00196
600163,2005-03-31,-0.1157,0.001454
600163,2005-04-29,-0.0685,0.000954
600163,2005-05-31,0.01,0.000967
600163,2005-06-30,-0.0265,0.00094
600163,2005-07-29,-0.0646,0.000952
600163,2005-08-31,0.1455,0.000895
600163,2005-09-30,-0.073,0.00093
600163,2005-10-31,-0.0719,0.000969
600163,2005-11-30,0.0443,0.001173
600163,2005-12-30,0.0247,0.001507
600163,2006-01-25,0.0414,0.001507
600163,2006-02-28,0.0861,0.001466
600163,2006-03-03,-0.0091,0.001453
600163,2006-04-19,0.1108,0.001548
600163,2006-05-31,-0.0776,0.001672
600163,2006-06-30,0.0871,0.001811
600163,2006-07-31,-0.1547,0.001981
600163,2006-08-31,0.0033,0.002051
600163,2006-09-29,0.0554,0.002067
600163,2006-10-31,-0.0679,0.002167
600163,2006-11-30,0.0464,0.002289
600163,2006-12-29,0.0475,0.00234
600163,2007-01-31,0.2024,0.00234
600163,2007-02-28,0.206,0.002374
600163,2007-03-30,0.1688,0.002364
600163,2007-04-27,0.4332,0.002427
600163,2007-05-31,0.0187,0.002487
600163,2007-06-29,-0.2625,0.002551
600163,2007-07-31,0.2732,0.00262
600163,2007-08-31,0.0702,0.002682
600163,2007-09-28,0.0267,0.002934
600163,2007-10-31,-0.213,0.00325
600163,2007-11-30,-0.012,0.003545
600163,2007-12-28,0.1994,0.003643
600163,2008-01-31,-0.0051,0.003731
600163,2008-02-29,0.0969,0.003753
600163,2008-03-31,-0.0709,0.003751
600163,2008-04-30,0.0876,0.003745
600163,2008-05-30,0.0478,0.003743
600163,2008-06-30,-0.29,0.003732
600163,2008-07-31,0.1949,0.003682
600163,2008-08-29,-0.3223,0.003604
600163,2008-09-26,-0.0602,0.003591
600163,2008-10-31,-0.253,0.003522
600163,2008-11-28,0.1673,0.003063
600163,2008-12-31,-0.049,0.001908
600163,2009-01-23,0.114,0.001256
600163,2009-02-27,0.2277,0.001088
600163,2009-03-31,0.2849,0.001041
600163,2009-04-30,-0.1339,0.001013
600163,2009-05-27,0.0531,0.00101
600163,2009-06-30,0.0046,0.001043
600163,2009-07-31,0.1142,0.001227
600163,2009-08-31,-0.1967,0.001435
600163,2009-09-30,0.1199,0.001459
600163,2009-10-30,0.0478,0.001481
600163,2009-11-30,0.1543,0.001499
600163,2009-12-31,0.0151,0.001516
600163,2010-01-29,-0.0649,0.001553
600163,2010-02-26,0.1865,0.001604
600163,2010-03-31,-0.0418,0.001619
600163,2010-04-30,-0.0908,0.001616
600163,2010-05-31,-0.1651,0.001646
600163,2010-06-30,-0.0598,0.002004
600163,2010-07-30,0.1198,0.002134
600163,2010-08-31,-0.0066,0.002055
600163,2010-09-30,0.0681,0.00213
600163,2010-10-29,0.0206,0.002246
600163,2010-11-30,0.0988,0.002446
600163,2010-12-31,-0.1083,0.00323
600163,2011-01-31,0.0391,0.00393
600163,2011-02-28,0.2198,0.00432
600163,2011-03-31,-0.1088,0.003581
600163,2011-04-22,0.2404,0.003592
600163,2011-05-31,-0.2805,0.003795
600163,2011-06-30,-0.0184,0.004514
600163,2011-07-29,0.1102,0.005108
600163,2011-08-31,0.1386,0.004642
600163,2011-09-30,-0.0066,0.004687
600163,2011-10-28,0.0381,0.0047
600163,2011-11-30,0.075,0.004731
600163,2011-12-29,-0.1662,0.004565
600163,2012-01-31,-0.0018,0.004565
600163,2012-02-29,0.1141,0.004446
600163,2012-03-30,0.0656,0.004208
600163,2012-04-27,-0.003,0.004006
600163,2012-05-31,0.0663,0.003739
600163,2012-06-28,-0.2825,0.003415
600163,2012-07-31,-0.3524,0.003225
600163,2012-08-31,-0.0274,0.003031
600163,2012-09-28,0,0.003047
600163,2012-10-31,0.0406,0.003083
600163,2012-11-30,-0.0511,0.00314
600163,2012-12-31,0.2057,0.00322
600163,2013-01-31,-0.0367,0.003246
600163,2013-02-27,0.0681,0.00324
600163,2013-03-29,0.2883,0.003236
600163,2013-04-26,-0.1366,0.003235
600163,2013-05-31,0.1239,0.003235
600163,2013-06-28,-0.2041,0.004241
600163,2013-07-31,-0.041,0.003972
600163,2013-08-30,0.1979,0.00388
600163,2013-09-30,-0.0536,0.003884
600163,2013-10-31,-0.0283,0.003897
600163,2013-11-29,0.0049,0.00392
600163,2013-12-31,-0.1159,0.004417
600163,2014-01-30,-0.071,0.004654
600163,2014-02-28,0.0676,0.004657
600163,2014-03-31,0.0441,0.004587
600163,2014-04-30,-0.0317,0.004582
