,return,VaR_RM,VaR_GN,VaR_HS,VaR_EVT
249,-0.42417879083629373,0.0,0.0,0.0,0.0
250,-0.266028355881609,0.0,0.0,0.0,0.0
251,0.42530632956023773,0.0,0.0,0.0,0.0
252,-0.2656044058116258,0.0,0.0,0.0,0.0
253,0.15944728331573899,0.0,0.0,0.0,0.0
254,0.15919345362500614,0.0,0.0,0.0,0.0
255,0.317628641842127,0.0,0.0,0.0,0.0
256,0.0,0.0,0.0,0.0,0.0
257,-0.05286809533662229,0.0,0.0,0.0,0.0
258,-0.05289606047695905,0.0,0.0,0.0,0.0
259,-0.264900817157665,0.0,0.0,0.0,0.0
260,0.05303633112911932,0.0,0.0,0.0,0.0
261,-0.10610080570940816,0.0,0.0,0.0,0.0
262,0.15910902322415765,0.0,0.0,0.0,0.0
263,0.21175232899075525,0.0,0.0,0.0,0.0
264,-0.05289606047695905,0.0,0.0,0.0,0.0
265,0.4223871116185052,0.0,0.0,0.0,0.0
266,-0.952892334587796,0.0,0.0,0.0,0.0
267,0.15944728331573899,0.0,0.0,0.0,0.0
268,-0.15944728331573899,0.0,0.0,0.0,0.0
269,-0.26631174194839957,0.0,0.0,0.0,0.0
270,-0.10672359604226855,0.0,0.0,0.0,0.0
271,0.2133334142420562,0.0,0.0,0.0,0.0
272,0.2128792714521488,0.0,0.0,0.0,0.0
273,0.21242705810808893,0.0,0.0,0.0,0.0
274,0.1590246823334418,0.0,0.0,0.0,0.0
275,-0.21208915691373065,0.0,0.0,0.0,0.0
276,0.053064474580288845,0.0,0.0,0.0,0.0
277,-0.15927797367862873,0.0,0.0,0.0,0.0
278,-0.4793617701236652,0.0,0.0,0.0,0.0
279,0.10672359604226855,0.0,0.0,0.0,0.0
280,0.15987213636972086,0.0,0.0,0.0,0.0
281,0.2658868888944177,0.0,0.0,0.0,0.0
282,-0.1062699356122021,0.0,0.0,0.0,0.0
283,0.21242705810808893,0.0,0.0,0.0,0.0
284,0.21197676193982495,0.0,0.0,0.0,0.0
285,-0.10593221329595615,0.0,0.0,0.0,0.0
286,-0.26532252232249753,0.0,0.0,0.0,0.0
287,0.21231430480774804,0.0,0.0,0.0,0.0
288,-0.31864073694074513,0.0,0.0,0.0,0.0
289,-0.05320564105297798,0.0,0.0,0.0,0.0
290,-0.48012895648330556,0.0,0.0,0.0,0.0
291,0.05346164254573793,0.0,0.0,0.0,0.0
292,-0.6434338552645524,0.0,0.0,0.0,0.0
293,0.0,0.0,0.0,0.0,0.0
294,-0.4853069649073838,0.0,0.0,0.0,0.0
295,1.1287408201719362,0.0,0.0,0.0,0.0
296,0.053433076344777675,0.0,0.0,0.0,0.0
297,0.16012813669736836,0.0,0.0,0.0,0.0
298,0.15987213636972086,0.0,0.0,0.0,0.0
299,0.2127660377116758,0.0,0.0,0.0,0.0
300,-0.0531490844294602,0.0,0.0,0.0,0.0
301,-0.31948908965193645,0.0,0.0,0.0,0.0
302,0.2131061008954216,0.0,0.0,0.0,0.0
303,-0.10649628269563394,0.0,0.0,0.0,0.0
304,-0.266737954897156,0.0,0.0,0.0,0.0
305,0.10678057608299873,0.0,0.0,0.0,0.0
306,0.2132196969840905,0.0,0.0,0.0,0.0
307,-0.2132196969840905,0.0,0.0,0.0,0.0
308,0.05334756061436963,0.0,0.0,0.0,0.0
309,-0.26702285558788397,0.0,0.0,0.0,0.0
310,0.1602992595456154,0.0,0.0,0.0,0.0
311,0.0,0.0,0.0,0.0,0.0
312,0.8506165057421189,0.0,0.0,0.0,0.0
313,-0.15894043081070564,0.0,0.0,0.0,0.0
314,0.05300821751474949,0.0,0.0,0.0,0.0
315,-0.26532252232249753,0.0,0.0,0.0,0.0
316,0.15927797367862873,0.0,0.0,0.0,0.0
317,-0.10615712249588682,0.0,0.0,0.0,0.0
318,0.21220167113975563,0.0,0.0,0.0,0.0
319,0.423057214797673,0.0,0.0,0.0,0.0
320,-0.2642009462838768,0.0,0.0,0.0,0.0
321,-0.264900817157665,0.0,0.0,0.0,0.0
322,0.10604454864386881,0.0,0.0,0.0,0.0
323,0.21175232899075525,0.0,0.0,0.0,0.0
324,0.2640614156509624,0.0,0.0,0.0,0.0
325,-0.31695747612792147,0.0,0.0,0.0,0.0
326,0.10576415581358134,0.0,0.0,0.0,0.0
327,-0.37066497297124634,0.0,0.0,0.0,0.0
328,0.05303633112911932,0.0,0.0,0.0,0.0
329,0.21186448602854568,0.0,0.0,0.0,0.0
330,0.31695747612792147,0.0,0.0,0.0,0.0
331,-0.3698815313457615,0.0,0.0,0.0,0.0
332,0.1058201156947991,0.0,0.0,0.0,0.0
333,0.2640614156509624,0.0,0.0,0.0,0.0
334,-0.21119332031434013,0.0,0.0,0.0,0.0
335,-0.317628641842127,0.0,0.0,0.0,0.0
336,-0.21231430480774804,0.0,0.0,0.0,0.0
337,-0.10632643213299708,0.0,0.0,0.0,0.0
338,0.0,0.0,0.0,0.0,0.0
339,-0.15970192374861192,0.0,0.0,0.0,0.0
340,0.0,0.0,0.0,0.0,0.0
341,-0.15995737881415728,0.0,0.0,0.0,0.0
342,-0.26716553428043355,0.0,0.0,0.0,0.0
343,0.21378949885253462,0.0,0.0,0.0,0.0
344,0.10672359604226855,0.0,0.0,0.0,0.0
345,-0.37403196157232976,0.0,0.0,0.0,0.0
346,-0.10712373814985021,0.0,0.0,0.0,0.0
347,0.10712373814985021,0.0,0.0,0.0,0.0
348,0.2673083655300612,0.0,0.0,0.0,0.0
349,-0.2673083655300612,0.0,0.0,0.0,0.0
350,-0.10712373814985021,0.0,0.0,0.0,0.0
351,-0.10723861617529806,0.0,0.0,0.0,0.0
352,-0.10735374085237837,0.0,0.0,0.0,0.0
353,0.26816857047102793,0.0,0.0,0.0,0.0
354,-0.26816857047102793,0.0,0.0,0.0,0.0
355,0.16098742409034195,0.0,0.0,0.0,0.0
356,0.10718114638068599,0.0,0.0,0.0,0.0
357,0.1070663913840253,0.0,0.0,0.0,0.0
358,-0.05351886667752659,0.0,0.0,0.0,0.0
359,-0.10712373814985021,0.0,0.0,0.0,0.0
360,-0.05360493293733448,0.0,0.0,0.0,0.0
361,-0.2147075435665169,0.0,0.0,0.0,0.0
362,-0.37685105164504407,0.0,0.0,0.0,0.0
363,0.26932415956437694,0.0,0.0,0.0,0.0
364,-0.053806834766056966,0.0,0.0,0.0,0.0
365,0.10758473334635532,0.0,0.0,0.0,0.0
366,0.37563768344757165,0.0,0.0,0.0,0.0
367,-0.10718114638068599,0.0,0.0,0.0,0.0
368,-0.10729614763276274,0.0,0.0,0.0,0.0
369,-0.05369127645757921,0.0,0.0,0.0,0.0
370,-0.2688896484306813,0.0,0.0,0.0,0.0
371,0.0,0.0,0.0,0.0,0.0
372,-0.1616815226905377,0.0,0.0,0.0,0.0
373,-0.1079330919675936,0.0,0.0,0.0,0.0
374,0.16185598354110375,0.0,0.0,0.0,0.0
375,0.16159443322480982,0.0,0.0,0.0,0.0
376,-0.1077006027637939,0.0,0.0,0.0,0.0
377,0.1077006027637939,0.0,0.0,0.0,0.0
378,-0.05383580210778227,0.0,0.0,0.0,0.0
379,0.1614205354541376,0.0,0.0,0.0,0.0
380,-0.21528533611014922,0.0,0.0,0.0,0.0
381,0.0,0.0,0.0,0.0,0.0
382,0.1077006027637939,0.0,0.0,0.0,0.0
383,0.053806834766056966,0.0,0.0,0.0,0.0
384,1.5479358984001657,0.0,0.0,0.0,0.0
385,0.1058761348242232,0.0,0.0,0.0,0.0
386,0.10576415581358134,0.0,0.0,0.0,0.0
387,-0.21164029063780454,0.0,0.0,0.0,0.0
388,0.15877219530118225,0.0,0.0,0.0,0.0
389,0.21130488580691775,0.0,0.0,0.0,0.0
390,-0.2642009462838768,0.0,0.0,0.0,0.0
391,-0.1058761348242232,0.0,0.0,0.0,0.0
392,0.0,0.0,0.0,0.0,0.0
393,0.1058761348242232,0.0,0.0,0.0,0.0
394,-0.1588562685137962,0.0,0.0,0.0,0.0
395,-0.05300821751474949,0.0,0.0,0.0,0.0
396,-0.10610080570940816,0.0,0.0,0.0,0.0
397,0.15910902322415765,0.0,0.0,0.0,0.0
398,0.3702728377473541,0.0,0.0,0.0,0.0
399,-0.4763173863912229,0.0,0.0,0.0,0.0
400,0.10604454864386881,0.0,0.0,0.0,0.0
